source_column,raw_value,python_normalized
geolocation.geolocation_city,alto alegre do maranhao,alto alegre do maranhao
geolocation.geolocation_city,alto alegre do pindare,alto alegre do pindare
geolocation.geolocation_city,alto alegre do pindaré,alto alegre do pindare
geolocation.geolocation_city,alto alegre dos parecis,alto alegre dos parecis
geolocation.geolocation_city,alto araguaia,alto araguaia
geolocation.geolocation_city,alto bela vista,alto bela vista
geolocation.geolocation_city,alto boa vista,alto boa vista
geolocation.geolocation_city,alto calcado,alto calcado
geolocation.geolocation_city,alto caparao,alto caparao
geolocation.geolocation_city,alto caparaó,alto caparao
geolocation.geolocation_city,alto do rodrigues,alto do rodrigues
geolocation.geolocation_city,alto feliz,alto feliz
geolocation.geolocation_city,alto garcas,alto garcas
geolocation.geolocation_city,alto garças,alto garcas
geolocation.geolocation_city,alto horizonte,alto horizonte
geolocation.geolocation_city,alto jequitiba,alto jequitiba
geolocation.geolocation_city,alto jequitibá,alto jequitiba
geolocation.geolocation_city,alto longa,alto longa
geolocation.geolocation_city,alto maranhao,alto maranhao
geolocation.geolocation_city,alto mutum preto,alto mutum preto
geolocation.geolocation_city,alto paraguai,alto paraguai
geolocation.geolocation_city,alto paraiso,alto paraiso
geolocation.geolocation_city,alto paraiso de goias,alto paraiso de goias
geolocation.geolocation_city,alto parana,alto parana
geolocation.geolocation_city,alto paraná,alto parana
geolocation.geolocation_city,alto paraíso,alto paraiso
geolocation.geolocation_city,alto paraíso de goiás,alto paraiso de goias
geolocation.geolocation_city,alto parnaiba,alto parnaiba
geolocation.geolocation_city,alto parnaíba,alto parnaiba
geolocation.geolocation_city,alto piquiri,alto piquiri
geolocation.geolocation_city,alto rio doce,alto rio doce
geolocation.geolocation_city,alto rio novo,alto rio novo
geolocation.geolocation_city,alto santo,alto santo
geolocation.geolocation_city,alto taquari,alto taquari
geolocation.geolocation_city,altonia,altonia
geolocation.geolocation_city,altos,altos
geolocation.geolocation_city,altônia,altonia
geolocation.geolocation_city,aluminio,aluminio
geolocation.geolocation_city,alumínio,aluminio
geolocation.geolocation_city,alvacao,alvacao
geolocation.geolocation_city,alvaraes,alvaraes
geolocation.geolocation_city,alvarenga,alvarenga
geolocation.geolocation_city,alvares florence,alvares florence
geolocation.geolocation_city,alvares machado,alvares machado
geolocation.geolocation_city,alvaro de carvalho,alvaro de carvalho
geolocation.geolocation_city,alvinlandia,alvinlandia
geolocation.geolocation_city,alvinlândia,alvinlandia
geolocation.geolocation_city,alvinopolis,alvinopolis
geolocation.geolocation_city,alvinópolis,alvinopolis
geolocation.geolocation_city,alvorada,alvorada
geolocation.geolocation_city,alvorada d'oeste,alvorada d oeste
geolocation.geolocation_city,alvorada de minas,alvorada de minas
geolocation.geolocation_city,alvorada do gurgueia,alvorada do gurgueia
geolocation.geolocation_city,alvorada do gurguéia,alvorada do gurgueia
geolocation.geolocation_city,alvorada do norte,alvorada do norte
geolocation.geolocation_city,alvorada do oeste,alvorada do oeste
geolocation.geolocation_city,alvorada do sul,alvorada do sul
geolocation.geolocation_city,além paraíba,alem paraiba
geolocation.geolocation_city,amambai,amambai
geolocation.geolocation_city,amambaí,amambai
geolocation.geolocation_city,amanari,amanari
geolocation.geolocation_city,amandina,amandina
geolocation.geolocation_city,amanhece,amanhece
geolocation.geolocation_city,amapa,amapa
geolocation.geolocation_city,amapa do maranhao,amapa do maranhao
geolocation.geolocation_city,amapari,amapari
geolocation.geolocation_city,amapora,amapora
geolocation.geolocation_city,amaporã,amapora
geolocation.geolocation_city,amapá do maranhão,amapa do maranhao
geolocation.geolocation_city,amaraji,amaraji
geolocation.geolocation_city,amaral ferrador,amaral ferrador
geolocation.geolocation_city,amaralina,amaralina
geolocation.geolocation_city,amarante,amarante
geolocation.geolocation_city,amarante do maranhao,amarante do maranhao
geolocation.geolocation_city,amarantina,amarantina
geolocation.geolocation_city,amargosa,amargosa
geolocation.geolocation_city,amatura,amatura
geolocation.geolocation_city,amaturá,amatura
geolocation.geolocation_city,amelia rodrigues,amelia rodrigues
geolocation.geolocation_city,america dourada,america dourada
geolocation.geolocation_city,americana,americana
geolocation.geolocation_city,americano,americano
geolocation.geolocation_city,americano do brasil,americano do brasil
geolocation.geolocation_city,americo brasiliense,americo brasiliense
geolocation.geolocation_city,americo de campos,americo de campos
geolocation.geolocation_city,ametista do sul,ametista do sul
geolocation.geolocation_city,amontada,amontada
geolocation.geolocation_city,amorinopolis,amorinopolis
geolocation.geolocation_city,amorinópolis,amorinopolis
geolocation.geolocation_city,amparo,amparo
geolocation.geolocation_city,amparo da serra,amparo da serra
geolocation.geolocation_city,amparo de sao francisco,amparo de sao francisco
geolocation.geolocation_city,ampere,ampere
geolocation.geolocation_city,ampére,ampere
geolocation.geolocation_city,amélia rodrigues,amelia rodrigues
geolocation.geolocation_city,américo brasiliense,americo brasiliense
geolocation.geolocation_city,américo de campos,americo de campos
geolocation.geolocation_city,ana dias,ana dias
geolocation.geolocation_city,anadia,anadia
geolocation.geolocation_city,anage,anage
geolocation.geolocation_city,anagé,anage
geolocation.geolocation_city,anahy,anahy
geolocation.geolocation_city,anajas,anajas
geolocation.geolocation_city,anajatuba,anajatuba
geolocation.geolocation_city,anajás,anajas
geolocation.geolocation_city,analandia,analandia
geolocation.geolocation_city,anama,anama
geolocation.geolocation_city,ananas,ananas
geolocation.geolocation_city,ananindeua,ananindeua
geolocation.geolocation_city,ananás,ananas
geolocation.geolocation_city,anapolis,anapolis
geolocation.geolocation_city,anapu,anapu
geolocation.geolocation_city,anapurus,anapurus
geolocation.geolocation_city,anastacio,anastacio
geolocation.geolocation_city,anastácio,anastacio
geolocation.geolocation_city,anaurilandia,anaurilandia
geolocation.geolocation_city,anaurilândia,anaurilandia
geolocation.geolocation_city,anchieta,anchieta
geolocation.geolocation_city,andarai,andarai
geolocation.geolocation_city,andaraí,andarai
geolocation.geolocation_city,andira,andira
geolocation.geolocation_city,andirá,andira
geolocation.geolocation_city,andorinha,andorinha
geolocation.geolocation_city,andradas,andradas
geolocation.geolocation_city,andrade pinto,andrade pinto
geolocation.geolocation_city,andradina,andradina
geolocation.geolocation_city,andre da rocha,andre da rocha
geolocation.geolocation_city,andrelandia,andrelandia
geolocation.geolocation_city,andrelândia,andrelandia
geolocation.geolocation_city,andrequice,andrequice
geolocation.geolocation_city,andré da rocha,andre da rocha
geolocation.geolocation_city,angatuba,angatuba
geolocation.geolocation_city,angelandia,angelandia
geolocation.geolocation_city,angelica,angelica
geolocation.geolocation_city,angelim,angelim
geolocation.geolocation_city,angelina,angelina
geolocation.geolocation_city,angelândia,angelandia
geolocation.geolocation_city,angical,angical
geolocation.geolocation_city,angical do piaui,angical do piaui
geolocation.geolocation_city,angical do piauí,angical do piaui
geolocation.geolocation_city,angico,angico
geolocation.geolocation_city,angicos,angicos
geolocation.geolocation_city,angra dos reis,angra dos reis
geolocation.geolocation_city,anguera,anguera
geolocation.geolocation_city,anguereta,anguereta
geolocation.geolocation_city,angulo,angulo
geolocation.geolocation_city,angustura,angustura
geolocation.geolocation_city,angélica,angelica
geolocation.geolocation_city,anhandui,anhandui
geolocation.geolocation_city,anhanguera,anhanguera
geolocation.geolocation_city,anhembi,anhembi
geolocation.geolocation_city,anhumas,anhumas
geolocation.geolocation_city,anicuns,anicuns
geolocation.geolocation_city,anisio de abreu,anisio de abreu
geolocation.geolocation_city,anita garibaldi,anita garibaldi
geolocation.geolocation_city,anitapolis,anitapolis
geolocation.geolocation_city,anitápolis,anitapolis
geolocation.geolocation_city,anori,anori
geolocation.geolocation_city,anta,anta
geolocation.geolocation_city,anta gorda,anta gorda
geolocation.geolocation_city,antas,antas
geolocation.geolocation_city,antonina,antonina
geolocation.geolocation_city,antonina do norte,antonina do norte
geolocation.geolocation_city,antonio almeida,antonio almeida
geolocation.geolocation_city,antonio cardoso,antonio cardoso
geolocation.geolocation_city,antonio carlos,antonio carlos
geolocation.geolocation_city,antonio dias,antonio dias
geolocation.geolocation_city,antonio goncalves,antonio goncalves
geolocation.geolocation_city,antonio joao,antonio joao
geolocation.geolocation_city,antonio martins,antonio martins
geolocation.geolocation_city,antonio olinto,antonio olinto
geolocation.geolocation_city,antonio pereira,antonio pereira
geolocation.geolocation_city,antonio prado,antonio prado
geolocation.geolocation_city,antonio prado de minas,antonio prado de minas
geolocation.geolocation_city,antunes,antunes
geolocation.geolocation_city,antunes (igaratinga),antunes igaratinga
geolocation.geolocation_city,antônio almeida,antonio almeida
geolocation.geolocation_city,antônio cardoso,antonio cardoso
geolocation.geolocation_city,antônio carlos,antonio carlos
geolocation.geolocation_city,antônio dias,antonio dias
geolocation.geolocation_city,antônio gonçalves,antonio goncalves
geolocation.geolocation_city,antônio joão,antonio joao
geolocation.geolocation_city,antônio martins,antonio martins
geolocation.geolocation_city,antônio olinto,antonio olinto
geolocation.geolocation_city,antônio pereira,antonio pereira
geolocation.geolocation_city,antônio prado,antonio prado
geolocation.geolocation_city,antônio prado de minas,antonio prado de minas
geolocation.geolocation_city,anápolis,anapolis
geolocation.geolocation_city,aparecida,aparecida
geolocation.geolocation_city,aparecida d oeste,aparecida d oeste
geolocation.geolocation_city,aparecida d'oeste,aparecida d oeste
geolocation.geolocation_city,aparecida de goiania,aparecida de goiania
geolocation.geolocation_city,aparecida de goiânia,aparecida de goiania
geolocation.geolocation_city,aparecida de minas,aparecida de minas
geolocation.geolocation_city,aparecida de monte alto,aparecida de monte alto
geolocation.geolocation_city,aparecida de sao manuel,aparecida de sao manuel
geolocation.geolocation_city,aparecida de são manuel,aparecida de sao manuel
geolocation.geolocation_city,aparecida do rio doce,aparecida do rio doce
geolocation.geolocation_city,aparecida do rio negro,aparecida do rio negro
geolocation.geolocation_city,aparecida do taboado,aparecida do taboado
geolocation.geolocation_city,aparecida doeste,aparecida doeste
geolocation.geolocation_city,aperibe,aperibe
geolocation.geolocation_city,aperibé,aperibe
geolocation.geolocation_city,apeu,apeu
geolocation.geolocation_city,apiaca,apiaca
geolocation.geolocation_city,apiacas,apiacas
geolocation.geolocation_city,apiacá,apiaca
geolocation.geolocation_city,apiacás,apiacas
geolocation.geolocation_city,apiai,apiai
geolocation.geolocation_city,apiaí,apiai
geolocation.geolocation_city,apicum-acu,apicum acu
geolocation.geolocation_city,apiuna,apiuna
geolocation.geolocation_city,apiúna,apiuna
geolocation.geolocation_city,apodi,apodi
geolocation.geolocation_city,apora,apora
geolocation.geolocation_city,apore,apore
geolocation.geolocation_city,aporá,apora
geolocation.geolocation_city,aporé,apore
geolocation.geolocation_city,apuarema,apuarema
geolocation.geolocation_city,apucarana,apucarana
geolocation.geolocation_city,apui,apui
geolocation.geolocation_city,apuiares,apuiares
geolocation.geolocation_city,apuiarés,apuiares
geolocation.geolocation_city,apuí,apui
geolocation.geolocation_city,aquidaba,aquidaba
geolocation.geolocation_city,aquidaban,aquidaban
geolocation.geolocation_city,aquidabã,aquidaba
geolocation.geolocation_city,aquidauana,aquidauana
geolocation.geolocation_city,aquiraz,aquiraz
geolocation.geolocation_city,arabuta,arabuta
geolocation.geolocation_city,aracagi,aracagi
geolocation.geolocation_city,aracai,aracai
geolocation.geolocation_city,aracaju,aracaju
geolocation.geolocation_city,aracariguama,aracariguama
